"trip.Combined"	"tripTime.mu"	"tripTime.md"	"tripTime.s"	"tripTime.n"	"Member.Type.mu"	"Member.Type.md"	"Member.Type.s"	"Member.Type.n"
"8765"	"N Rhodes & 16th St N (31018) - 7th & Water St SW / SW Waterfront (31609)"	2040	1860	581.721582889959	7	1.71428571428571	2	0.487950036474267	7
"8766"	"Eastern Market / 7th & North Carolina Ave SE (31610) - Harvard St & Adams Mill Rd NW (31112)"	4125	4140	90	4	1	1	0	4
"8767"	"Calvert St & Woodley Pl NW (31106) - M St & New Jersey Ave SE (31208)"	5610	3210	5931.15503085192	10	1.6	2	0.516397779494322	10
"8768"	"Rosslyn Metro / Wilson Blvd & Ft Myer Dr (31015) - Ward Circle / American University (31301)"	44400	44400	60160.6449433515	2	1.5	1.5	0.707106781186548	2
"8769"	"37th & O St NW / Georgetown University (31236) - 14th & D St NW / Ronald Reagan Building (31231)"	2430.6976744186	1560	2205.17723653186	43	1.46511627906977	1	0.504684588407751	43
"8770"	"15th & Crystal Dr (31003) - 7th & F St NW / National Portrait Gallery (31232)"	3660	3660	1939.89690447714	4	1	1	0	4
"8771"	"S Glebe & Potomac Ave (31010) - C & O Canal & Wisconsin Ave NW (31225)"	5386.66666666667	4440	2969.36020044723	9	1.11111111111111	1	0.333333333333333	9
"8772"	"Bladensburg Rd & Benning Rd NE (31617) - USDA / 12th & Independence Ave SW (31217)"	1750	1470	1260.86550360529	12	1.5	1.5	0.522232967867094	12
"8773"	"3rd & H St NE (31616) - N Rhodes & 16th St N (31018)"	1860	1860	NA	1	2	2	NA	1
"8774"	"8th & H St NW (31228) - N Rhodes & 16th St N (31018)"	1800	1740	266.983145535444	11	1.72727272727273	2	0.467099366496914	11
"8775"	"19th & East Capitol St SE (31601) - 19th St & Pennsylvania Ave NW (31100)"	2297.14285714286	1680	1137.21464238601	7	1.71428571428571	2	0.487950036474267	7
"8776"	"10th & Monroe St NE (31504) - 14th St Heights / 14th & Crittenden St NW (31402)"	5889	6210	2921.88457569498	20	2	2	0	20
"8777"	"8th & Eye St SE / Barracks Row (31608) - Eckington Pl & Q St NE (31505)"	1300	1260	124.899959967968	3	1.33333333333333	1	0.577350269189626	3
"8778"	"14th & R St NW (31202) - N Rhodes & 16th St N (31018)"	1962.85714285714	1860	410.922307568162	7	1.42857142857143	1	0.534522483824849	7
"8779"	"14th & D St NW / Ronald Reagan Building (31231) - 8th & Eye St SE / Barracks Row (31608)"	2088	1500	1468.10081397702	5	1.2	1	0.447213595499958	5
"8780"	"23rd & Crystal Dr (31011) - 16th & U St NW (31229)"	3720	3720	NA	1	1	1	NA	1
"8781"	"Calvert St & Woodley Pl NW (31106) - 19th & East Capitol St SE (31601)"	2400	2220	364.965751817893	3	2	2	0	3
"8782"	"10th & Monroe St NE (31504) - 14th & G St NW (31238)"	1980	1980	NA	1	1	1	NA	1
"8783"	"37th & O St NW / Georgetown University (31236) - S Joyce & Army Navy Dr (31006)"	2508	2520	552.19561751249	5	1.4	1	0.547722557505166	5
"8784"	"16th & U St NW (31229) - 14th & D St SE (31607)"	1860	1860	420	3	2	2	0	3
"8785"	"14th & D St SE (31607) - Calvert St & Woodley Pl NW (31106)"	4050	4050	2418.30519165799	2	1.5	1.5	0.707106781186548	2
"8786"	"19th & L St NW (31224) - Alta Bicycle Share Warehouse (31902)"	167280	167280	NA	1	2	2	NA	1
"8787"	"12th & Hayes St (31001) - 16th & Harvard St NW (31103)"	20520	3330	34842.9734666834	4	1.5	1.5	0.577350269189626	4
"8788"	"5th & F St NW (31620) - 12th & Hayes St (31001)"	5265	5370	3383.26765125078	4	1.5	1.5	0.577350269189626	4
"8789"	"Bladensburg Rd & Benning Rd NE (31617) - 4th & Adams St NE (31500)"	4410	1770	6714.07774753912	6	1.83333333333333	2	0.408248290463863	6
"8790"	"15th & Hayes St (31005) - 17th & K St NW / Farragut Square (31233)"	3120	3120	0	2	2	2	0	2
"8791"	"Minnesota Ave Metro/DOES (31703) - Eastern Market / 7th & North Carolina Ave SE (31610)"	1380	1380	NA	1	2	2	NA	1
"8792"	"13th & D St NE (31622) - 14th & Harvard St NW (31105)"	2380	1950	970.19585651558	6	1.66666666666667	2	0.516397779494322	6
"8793"	"21st & I St NW (31205) - Clarendon Blvd & Pierce St (31016)"	2250	1170	3459.87283003292	16	1.625	2	0.5	16
"8794"	"12th & Army Navy Dr (31008) - 37th & O St NW / Georgetown University (31236)"	4100	4860	1421.54845151335	3	1	1	0	3
"8795"	"Van Ness Metro / UDC (31300) - 3rd & H St NE (31616)"	9400	3120	10877.2790715326	3	1.33333333333333	1	0.577350269189626	3
"8796"	"Georgia & New Hampshire Ave NW (31400) - M St & New Jersey Ave SE (31208)"	9540	13680	7222.71417127938	3	1.33333333333333	1	0.577350269189626	3
"8797"	"13th & H St NE (31611) - US Dept of State / Virginia Ave & 21st St NW (31220)"	1760	1860	283.548937575157	3	2	2	0	3
"8798"	"N Rhodes & 16th St N (31018) - Park Rd & Holmead Pl NW (31602)"	1590	1590	212.132034355964	2	2	2	0	2
"8799"	"S Joyce & Army Navy Dr (31006) - Adams Mill & Columbia Rd NW (31104)"	2280	2280	NA	1	2	2	NA	1
"8800"	"Anacostia Library (31804) - 13th & H St NE (31611)"	1380	1380	NA	1	2	2	NA	1
"8801"	"5th St & K St NW (31600) - Van Ness Metro / UDC (31300)"	3945	3990	1820.1373574541	4	1.75	2	0.5	4
"8802"	"23rd & Crystal Dr (31011) - 37th & O St NW / Georgetown University (31236)"	2355	1950	871.378218685778	4	1.5	1.5	0.577350269189626	4
"8803"	"L'Enfant Plaza / 7th & C St SW (31218) - 14th St Heights / 14th & Crittenden St NW (31402)"	4260	5520	2287.09422630551	3	1.33333333333333	1	0.577350269189626	3
"8804"	"Clarendon Blvd & Pierce St (31016) - 15th & Hayes St (31005)"	6460	5520	4131.00472040398	3	1.33333333333333	1	0.577350269189626	3
"8805"	"14th St Heights / 14th & Crittenden St NW (31402) - 4th St & Massachusetts Ave NW (31604)"	1665	1680	123.69316876853	4	2	2	0	4
"8806"	"Good Hope & Naylor Rd SE (31700) - 13th St & New York Ave NW (31227)"	1440	1440	84.8528137423857	2	2	2	0	2
"8807"	"Wisconsin Ave & Macomb St NW (31302) - Eastern Market Metro / Pennsylvania Ave & 7th St SE (31613)"	3420	3540	994.082491546853	9	1.22222222222222	1	0.440958551844098	9
"8808"	"John McCormack Dr & Michigan Ave NE (31502) - 20th & E St NW (31204)"	2820	2820	NA	1	1	1	NA	1
"8809"	"Bladensburg Rd & Benning Rd NE (31617) - Calvert St & Woodley Pl NW (31106)"	2355	2460	1074.84882657981	4	1.75	2	0.5	4
"8810"	"Tenleytown / Wisconsin Ave & Albemarle St NW (31303) - 4th St & Massachusetts Ave NW (31604)"	2052	1920	353.440235400555	5	1.6	2	0.547722557505166	5
"8811"	"14th & V St NW (31101) - "	600	600	NA	1	2	2	NA	1
"8812"	"Wisconsin Ave & Macomb St NW (31302) - 14th & D St NW / Ronald Reagan Building (31231)"	3796	2220	3523.79827540032	15	1.53333333333333	2	0.516397779494322	15
"8813"	"Lynn & 19th St North (31014) - 5th & F St NW (31620)"	2640	1860	1396.85360721874	7	1.71428571428571	2	0.487950036474267	7
"8814"	"13th & D St NE (31622) - White House [17th & State Pl NW] (31210)"	1250	1260	183.630062898208	6	2	2	0	6
"8815"	"27th & Crystal Dr (31009) - 14th & D St NW / Ronald Reagan Building (31231)"	4136.25	2820	2635.76649193361	16	1.4375	1	0.51234753829798	16
"8816"	"Georgetown Harbor / 30th St NW (31215) - 23rd & Crystal Dr (31011)"	2780	3120	641.560597293818	3	1.66666666666667	2	0.577350269189626	3
"8817"	"19th St & Pennsylvania Ave NW (31100) - Eckington Pl & Q St NE (31505)"	1260	1170	345.148189517594	12	1.83333333333333	2	0.389249472080761	12
"8818"	"7th & Water St SW / SW Waterfront (31609) - Lamont & Mt Pleasant NW (31107)"	2130	2010	354.964786985977	4	2	2	0	4
"8819"	"3rd & H St NE (31616) - 14th St & Spring Rd NW (31401)"	1605	1470	340.734500748016	4	1	1	0	4
"8820"	"26th & Crystal Dr (31012) - 17th & K St NW [formerly 17th & L St NW] (31213)"	2160	2160	NA	1	2	2	NA	1
"8821"	"20th & Crystal Dr (31002) - 4th St & Massachusetts Ave NW (31604)"	2370	2370	466.690475583121	2	2	2	0	2
"8822"	"1st & N ST SE (31209) - 14th & D St NW / Ronald Reagan Building (31231)"	1846.66666666667	1440	934.719209174606	9	1.77777777777778	2	0.440958551844098	9
"8823"	"14th & G St NW (31238) - 10th & Monroe St NE (31504)"	1740	1740	339.411254969543	2	2	2	0	2
"8824"	"4th & Adams St NE (31500) - 14th St Heights / 14th & Crittenden St NW (31402)"	2340	2340	NA	1	2	2	NA	1
"8825"	"USDA / 12th & Independence Ave SW (31217) - Eckington Pl & Q St NE (31505)"	1333.33333333333	1200	341.760149812701	9	1.77777777777778	2	0.440958551844098	9
"8826"	"North Capitol St & F St NW (31624) - Alta Bicycle Share Warehouse (31902)"	260580	260580	366649.008180849	2	2	2	0	2
"8827"	"M St & New Jersey Ave SE (31208) - S Joyce & Army Navy Dr (31006)"	3750	3750	42.4264068711929	2	1.5	1.5	0.707106781186548	2
"8828"	"14th & D St SE (31607) - 14th & R St NW (31202)"	1540	1500	172.510869222783	6	2	2	0	6
"8829"	"Clarendon Blvd & Pierce St (31016) - 17th & K St NW [formerly 17th & L St NW] (31213)"	1425	1380	185.741756210067	4	1.5	1.5	0.577350269189626	4
"8830"	"17th & K St NW [formerly 17th & L St NW] (31213) - Alta Bicycle Share Warehouse (31902)"	370620	370620	473818.111937482	2	1.5	1.5	0.707106781186548	2
"8831"	"36th & Calvert St NW / Glover Park (31304) - 27th & Crystal Dr (31009)"	7920	7920	NA	1	2	2	NA	1
"8832"	"19th & East Capitol St SE (31601) - Adams Mill & Columbia Rd NW (31104)"	2980	3540	1022.35023353056	3	2	2	0	3
"8833"	"19th & East Capitol St SE (31601) - 4th & Adams St NE (31500)"	1500	1500	NA	1	2	2	NA	1
"8834"	"13th & D St NE (31622) - 16th & Harvard St NW (31103)"	1380	1380	NA	1	2	2	NA	1
"8835"	"4th & East Capitol St NE (31618) - 14th St Heights / 14th & Crittenden St NW (31402)"	2640	2640	NA	1	2	2	NA	1
"8836"	"17th & K St NW / Farragut Square (31233) - Bladensburg Rd & Benning Rd NE (31617)"	2028	1470	1317.81637567607	10	1.8	2	0.421637021355784	10
"8837"	"3rd & D St SE (31605) - 12th & Newton St NE (31501)"	1548	1560	226.097324177001	5	2	2	0	5
"8838"	"McPherson Square - 14th & H St NW (31216) - 15th & Hayes St (31005)"	2220	2220	593.9696961967	2	2	2	0	2
"8839"	"Lynn & 19th St North (31014) - 14th & D St SE (31607)"	3030	3030	212.132034355964	2	1	1	0	2
"8840"	"20th & Crystal Dr (31002) - Lamont & Mt Pleasant NW (31107)"	2670	2520	540	4	2	2	0	4
"8841"	"20th & E St NW (31204) - White House [17th & State Pl NW] (31210)"	4500	4500	NA	1	1	1	NA	1
"8842"	"10th St & Constitution Ave NW (31219) - 14th St Heights / 14th & Crittenden St NW (31402)"	1680	1680	424.264068711929	2	1.5	1.5	0.707106781186548	2
"8843"	"12th & Newton St NE (31501) - Van Ness Metro / UDC (31300)"	2505	2610	326.343377441614	4	2	2	0	4
"8844"	"Rosslyn Metro / Wilson Blvd & Ft Myer Dr (31015) - Lamont & Mt Pleasant NW (31107)"	2100	2190	388.844441904472	4	2	2	0	4
"8845"	"Clarendon Blvd & Pierce St (31016) - Harvard St & Adams Mill Rd NW (31112)"	1957.5	1980	231.13076076418	8	1.75	2	0.462910049886276	8
"8846"	"US Dept of State / Virginia Ave & 21st St NW (31220) - Tenleytown / Wisconsin Ave & Albemarle St NW (31303)"	2160	2160	339.411254969543	2	2	2	0	2
"8847"	"1st & M St NE (31603) - 14th St Heights / 14th & Crittenden St NW (31402)"	1620	1560	84.8528137423857	5	2	2	0	5
"8848"	"M St & New Jersey Ave SE (31208) - John McCormack Dr & Michigan Ave NE (31502)"	1950	1770	381.051177665153	4	1.75	2	0.5	4
"8849"	"37th & O St NW / Georgetown University (31236) - 14th St & Spring Rd NW (31401)"	2450	1440	2175.0862051882	6	1.5	1.5	0.547722557505166	6
"8850"	"Kennedy Center (31211) - 8th & Eye St SE / Barracks Row (31608)"	1690	1710	128.218563398597	6	2	2	0	6
"8851"	"8th & Eye St SE / Barracks Row (31608) - Kennedy Center (31211)"	1608	1560	136.821051011897	5	2	2	0	5
"8852"	"Harvard St & Adams Mill Rd NW (31112) - White House [17th & State Pl NW] (31210)"	1560	1560	NA	1	2	2	NA	1
"8853"	"Connecticut Ave & Newark St NW / Cleveland Park (31305) - Eastern Market / 7th & North Carolina Ave SE (31610)"	2511.42857142857	2520	791.779189998251	7	1.57142857142857	2	0.534522483824849	7
"8854"	"N Rhodes & 16th St N (31018) - M St & New Jersey Ave SE (31208)"	3045	3150	933.862944976403	4	1.25	1	0.5	4
"8855"	"White House [17th & State Pl NW] (31210) - Park Rd & Holmead Pl NW (31602)"	1360	1320	124.899959967968	3	2	2	0	3
"8856"	"Clarendon Blvd & Pierce St (31016) - Park Rd & Holmead Pl NW (31602)"	2310	2310	42.4264068711929	2	1.5	1.5	0.707106781186548	2
"8857"	"20th & Crystal Dr (31002) - 1st & N ST SE (31209)"	1590	1590	42.4264068711929	2	2	2	0	2
"8858"	"12th & Hayes St (31001) - Eastern Market Metro / Pennsylvania Ave & 7th St SE (31613)"	5172	5820	2375.27261593275	5	1.4	1	0.547722557505166	5
"8859"	"15th & Crystal Dr (31003) - North Capitol St & F St NW (31624)"	3402.85714285714	2640	3215.96908300704	7	1.57142857142857	2	0.534522483824849	7
"8860"	"25th St & Pennsylvania Ave NW (31237) - 27th & Crystal Dr (31009)"	2940	2940	NA	1	1	1	NA	1
"8861"	"27th & Crystal Dr (31009) - 14th & V St NW (31101)"	6780	6780	60	3	1	1	0	3
"8862"	"14th & G St NW (31238) - White House [17th & State Pl NW] (31210)"	2670	360	4660.34333499153	4	1.75	2	0.5	4
"8863"	"White House [17th & State Pl NW] (31210) - 14th & G St NW (31238)"	390	390	111.098411972706	8	2	2	0	8
"8864"	"14th St & Spring Rd NW (31401) - 4th & East Capitol St NE (31618)"	1560	1560	0	2	2	2	0	2
"8865"	"Wisconsin Ave & Macomb St NW (31302) - Rosslyn Metro / Wilson Blvd & Ft Myer Dr (31015)"	971.25	840	300.362683993008	32	2	2	0	32
"8866"	"18th & Hayes St (31004) - 19th St & Constitution Ave NW (31235)"	1815	1980	371.079506305589	4	1.75	2	0.5	4
"8867"	"19th St & Constitution Ave NW (31235) - 27th & Crystal Dr (31009)"	3222.85714285714	3120	388.40332498209	7	1	1	0	7
"8868"	"17th & K St NW / Farragut Square (31233) - Ward Circle / American University (31301)"	6210	6210	5727.56492761104	2	1.5	1.5	0.707106781186548	2
"8869"	"New York Ave & 15th St NW (31222) - John McCormack Dr & Michigan Ave NE (31502)"	2970	2940	815.965685553014	10	1.1	1	0.316227766016838	10
"8870"	"Clarendon Blvd & Pierce St (31016) - Lamont & Mt Pleasant NW (31107)"	1560	1560	0	2	2	2	0	2
"8871"	"John McCormack Dr & Michigan Ave NE (31502) - 14th & D St SE (31607)"	1572	1560	245.193800900431	5	2	2	0	5
"8872"	"1st & N ST SE (31209) - Rosslyn Metro / Wilson Blvd & Ft Myer Dr (31015)"	3000	3000	848.528137423857	2	1.5	1.5	0.707106781186548	2
"8873"	"20th & Bell St (31000) - 19th St & Pennsylvania Ave NW (31100)"	6870	6870	42.4264068711929	2	1	1	0	2
"8874"	"Eastern Market Metro / Pennsylvania Ave & 7th St SE (31613) - Benning Branch Library (31705)"	1530	1530	636.396103067893	2	2	2	0	2
"8875"	"15th & Crystal Dr (31003) - 4th St & Massachusetts Ave NW (31604)"	2600	3060	849.234949822486	3	1.33333333333333	1	0.577350269189626	3
"8876"	"18th & Bell St (31007) - 14th & D St NW / Ronald Reagan Building (31231)"	1383.75	1260	530.98660453306	32	1.96875	2	0.176776695296637	32
"8877"	"10th St & Constitution Ave NW (31219) - 15th & Hayes St (31005)"	3420	4080	1633.27891065794	3	1.33333333333333	1	0.577350269189626	3
"8878"	"Kennedy Center (31211) - Clarendon Blvd & Pierce St (31016)"	1195.38461538462	1140	449.974358243804	13	1.92307692307692	2	0.277350098112615	13
"8879"	"Lincoln Park / 13th & East Capitol St NE  (31619) - Wisconsin Ave & Macomb St NW (31302)"	2940	2940	NA	1	1	1	NA	1
"8880"	"20th St & Florida Ave NW (31110) - 14th & D St SE (31607)"	1920	2010	376.297754444536	4	1.5	1.5	0.577350269189626	4
"8881"	"Georgia & New Hampshire Ave NW (31400) - Ward Circle / American University (31301)"	2820	2820	84.8528137423857	2	1	1	0	2
"8882"	"1st & M St NE (31603) - Wisconsin Ave & Macomb St NW (31302)"	2340	2340	NA	1	2	2	NA	1
"8883"	"19th & East Capitol St SE (31601) - John McCormack Dr & Michigan Ave NE (31502)"	2472	2580	731.65565671291	5	1.4	1	0.547722557505166	5
"8884"	"16th & Harvard St NW (31103) - Clarendon Blvd & Pierce St (31016)"	2160	2160	593.9696961967	2	1.5	1.5	0.707106781186548	2
"8885"	"Clarendon Blvd & Pierce St (31016) - 11th & Kenyon St NW (31102)"	1770	1770	127.279220613579	2	2	2	0	2
"8886"	"8th & Eye St SE / Barracks Row (31608) - 20th St & Florida Ave NW (31110)"	1800	1800	0	2	2	2	0	2
"8887"	"15th & P St NW (31201) - S Joyce & Army Navy Dr (31006)"	2220	2220	NA	1	1	1	NA	1
"8888"	"25th St & Pennsylvania Ave NW (31237) - 12th & Army Navy Dr (31008)"	2780	3360	1004.58946838995	3	1.33333333333333	1	0.577350269189626	3
"8889"	"23rd & Crystal Dr (31011) - M St & New Jersey Ave SE (31208)"	4530	4530	4115.36146650571	2	1.5	1.5	0.707106781186548	2
"8890"	"19th & E Street NW (31206) - Bladensburg Rd & Benning Rd NE (31617)"	3600	3600	NA	1	1	1	NA	1
"8891"	"3rd & D St SE (31605) - Connecticut Ave & Newark St NW / Cleveland Park (31305)"	2460	2460	NA	1	2	2	NA	1
"8892"	"34th St & Wisconsin Ave NW (31226) - 15th & Crystal Dr (31003)"	3480	3480	0	2	1	1	0	2
"8893"	"8th & Eye St SE / Barracks Row (31608) - 4th & Adams St NE (31500)"	1560	1560	NA	1	1	1	NA	1
"8894"	"17th & K St NW / Farragut Square (31233) - 12th & Army Navy Dr (31008)"	3300	3300	NA	1	1	1	NA	1
"8895"	"4th & M St SW (31108) - 23rd & Crystal Dr (31011)"	2925	2940	661.588996280924	4	1.5	1.5	0.577350269189626	4
"8896"	"Florida Ave & R St NW (31503) - Ward Circle / American University (31301)"	2250	2250	212.132034355964	2	1.5	1.5	0.707106781186548	2
"8897"	"12th & Army Navy Dr (31008) - 14th & D St NW / Ronald Reagan Building (31231)"	1740	1740	NA	1	2	2	NA	1
"8898"	"Clarendon Blvd & Pierce St (31016) - 20th & Crystal Dr (31002)"	2388	2400	515.092224752034	5	1.2	1	0.447213595499958	5
"8899"	"Rosslyn Metro / Wilson Blvd & Ft Myer Dr (31015) - Eastern Market / 7th & North Carolina Ave SE (31610)"	2670	2880	463.465209050259	4	1.25	1	0.5	4
"8900"	"Pennsylvania & Minnesota Ave SE (31805) - N Rhodes & 16th St N (31018)"	2460	2460	NA	1	2	2	NA	1
"8901"	"Wisconsin Ave & Macomb St NW (31302) - 1st & M St NE (31603)"	1620	1620	169.705627484771	2	2	2	0	2
"8902"	"5th & F St NW (31620) - 23rd & Crystal Dr (31011)"	3570	3570	2163.74675043084	2	1.5	1.5	0.707106781186548	2
"8903"	"26th & Crystal Dr (31012) - 8th & H St NW (31228)"	4260	5340	2244.19250511181	3	1	1	0	3
"8904"	"1st & N ST SE (31209) - 20th & Bell St (31000)"	2040	2040	NA	1	2	2	NA	1
"8905"	"Georgia Ave and Fairmont St NW (31207) - 20th & Crystal Dr (31002)"	3060	3060	NA	1	2	2	NA	1
"8906"	"McPherson Square - 14th & H St NW (31216) - 36th & Calvert St NW / Glover Park (31304)"	1635	1590	236.85438564654	4	2	2	0	4
"8907"	"McPherson Square - 14th & H St NW (31216) - 8th & Eye St SE / Barracks Row (31608)"	1443.75	1380	169.662853538916	32	2	2	0	32
"8908"	"14th & D St NW / Ronald Reagan Building (31231) - 12th & Army Navy Dr (31008)"	2835	3150	954.20123663722	4	1.25	1	0.5	4
"8909"	"Minnesota Ave Metro/DOES (31703) - Pennsylvania & Minnesota Ave SE (31805)"	859.411764705882	870	110.259780751355	34	1.94117647058824	2	0.238832573610613	34
"8910"	"10th & Monroe St NE (31504) - 21st & M St NW (31212)"	1500	1500	339.411254969543	2	2	2	0	2
"8911"	"Clarendon Blvd & Pierce St (31016) - 10th St & Constitution Ave NW (31219)"	4428	5520	1935.10723217087	10	1.3	1	0.483045891539648	10
"8912"	"13th & H St NE (31611) - Anacostia Library (31804)"	1740	1740	NA	1	2	2	NA	1
"8913"	"Wisconsin Ave & Macomb St NW (31302) - Clarendon Blvd & Pierce St (31016)"	1476	1560	226.892044814268	5	1.8	2	0.447213595499958	5
"8914"	"Georgia & New Hampshire Ave NW (31400) - 18th & Bell St (31007)"	3150	3150	212.132034355964	2	2	2	0	2
"8915"	"Eckington Pl & Q St NE (31505) - "	1500	1500	NA	1	2	2	NA	1
"8916"	"Eastern Market / 7th & North Carolina Ave SE (31610) - 14th St & Spring Rd NW (31401)"	1860	1860	NA	1	2	2	NA	1
"8917"	"John McCormack Dr & Michigan Ave NE (31502) - 3rd & D St SE (31605)"	1973.33333333333	1860	753.85675031799	9	1.55555555555556	2	0.52704627669473	9
"8918"	"M St & New Jersey Ave SE (31208) - Anacostia Library (31804)"	600	600	0	2	2	2	0	2
"8919"	"M St & New Jersey Ave SE (31208) - N Rhodes & 16th St N (31018)"	2160	2160	0	2	2	2	0	2
"8920"	"1st & N ST SE (31209) - 25th St & Pennsylvania Ave NW (31237)"	1820	1980	557.494394590654	3	1.33333333333333	1	0.577350269189626	3
"8921"	"18th & M St NW (31221) - 27th & Crystal Dr (31009)"	5070	5070	3266.83332908185	2	1	1	0	2
"8922"	"Harvard St & Adams Mill Rd NW (31112) - 7th & T St NW (31109)"	1275	1110	393.064880140671	4	1.75	2	0.5	4
"8923"	"Georgia Ave and Fairmont St NW (31207) - 7th & Water St SW / SW Waterfront (31609)"	1080	1140	103.923048454133	3	2	2	0	3
"8924"	"Columbus Circle / Union Station (31623) - 15th & Crystal Dr (31003)"	2380	2340	183.303027798234	3	1.33333333333333	1	0.577350269189626	3
"8925"	"Clarendon Blvd & Pierce St (31016) - 14th & Rhode Island Ave NW (31203)"	1372.5	1230	303.303242882197	8	2	2	0	8
"8926"	"Tenleytown / Wisconsin Ave & Albemarle St NW (31303) - 4th & East Capitol St NE (31618)"	1980	1980	1442.49783362056	2	2	2	0	2
"8927"	"Lynn & 19th St North (31014) - 12th & Newton St NE (31501)"	1680	1680	NA	1	2	2	NA	1
"8928"	"4th & East Capitol St NE (31618) - 12th & Newton St NE (31501)"	1777.5	1500	888.751130198196	8	2	2	0	8
"8929"	"20th & Crystal Dr (31002) - M St & New Jersey Ave SE (31208)"	1760	1620	351.567916624939	3	2	2	0	3
"8930"	"14th & D St NW / Ronald Reagan Building (31231) - 10th & Monroe St NE (31504)"	3510	3780	582.752091373339	4	1	1	0	4
"8931"	"White House [17th & State Pl NW] (31210) - 19th & L St NW (31224)"	1080	1080	NA	1	2	2	NA	1
"8932"	"1st & M St NE (31603) - Rosslyn Metro / Wilson Blvd & Ft Myer Dr (31015)"	13800	16020	5200.82685733721	5	1.2	1	0.447213595499958	5
"8933"	"7th & Water St SW / SW Waterfront (31609) - 34th St & Wisconsin Ave NW (31226)"	1740	1740	339.411254969543	2	1.5	1.5	0.707106781186548	2
